905;saku;26.01.20 17:00;7065;lasagne;
906;saku;26.01.20 17:00;33215;leipä Pirjon pakarin täysjyväkauraleipä;
907;saku;26.01.20 17:00;33564;lohi uunissa;
908;saku;26.01.20 17:00;11053;luumu;
909;saku;26.01.20 17:00;28962;maissi esikeitetty;
910;saku;26.01.20 17:00;30327;makkara kivikylän huiluntuhti;
911;saku;26.01.20 17:00;30372;maksamakkara HK herkku;
912;saku;26.01.20 17:00;30372;maksamousse;
913;saku;26.01.20 17:00;11046;mandariini;
914;saku;26.01.20 17:00;379;manteli;
915;saku;26.01.20 17:00;34140;MCT-öljy;
916;saku;26.01.20 17:00;461;mehu Ekström;
917;saku;26.01.20 17:00;461;mehu saunajuoma;220
918;saku;26.01.20 17:00;450;mesimarjahillo;
919;saku;26.01.20 17:00;32251;muikkusydänpekonivuoka;
920;saku;26.01.20 17:00;40001;mulperi;
921;saku;26.01.20 17:00;8509;munavoi;
922;saku;26.01.20 17:00;40002;muro Crunchy bran;
923;saku;26.01.20 17:00;32849;muro Elovena;
924;saku;26.01.20 17:00;32098;muro Fitness;
925;saku;26.01.20 17:00;33568;muro Paulan pähkinä;
926;saku;26.01.20 17:00;33630;muro Pauluns;
927;saku;26.01.20 17:00;32697;muro Start;
928;saku;26.01.20 17:00;32664;oivariini;5
929;saku;26.01.20 17:00;536;oliiviöljy;
930;saku;26.01.20 17:00;536;oliiviöljy;
931;saku;26.01.20 17:00;641;oltermanni;
932;saku;26.01.20 17:00;11061;omena;
933;saku;26.01.20 17:00;33928;omenahillo, oma;
934;saku;26.01.20 17:00;386;paprika;28,25
935;saku;26.01.20 17:00;388;paprika keltainen;
936;saku;26.01.20 17:00;32464;parapähkinä;
937;saku;26.01.20 17:00;31831;patonki täysjyvä;39
938;saku;26.01.20 17:00;33095;pekaanipähkinä;
939;saku;26.01.20 17:00;707;pekoni;
940;saku;26.01.20 17:00;33038;persimoni;
941;saku;26.01.20 17:00;2033;peruna keitetty;
942;saku;26.01.20 17:00;2029;perunabataattimuusi;
943;saku;26.01.20 17:00;2029;perunamuusi;201
944;saku;26.01.20 17:00;31643;pipari, kaupan taikinasta;11
945;saku;26.01.20 17:00;31644;pipari, paulan ohje;
946;saku;26.01.20 17:00;300;porkkana kypsennetty;
947;saku;26.01.20 17:00;3352;porkkana, raaka;
