PERSON;ID;BESTLOC;GRAMS;portion;EUFDNAME
saku;928;4.638;5;0.2319;VITE
saku;928;40.557;5;2.02785;VITK
saku;928;0;5;0;VITPYRID
saku;928;22.2;5;1.11;WATER
saku;928;0.046;5;0.0023;ZN
saku;934;0;28,25;0;ALC
saku;934;1.1;28,25;0.308;ASH
saku;934;9;28,25;2;CA
saku;934;6196.2;28,25;1734.936;CAROTENS
saku;934;2908;28,25;814;CARTB
saku;934;4.5;28,25;1.26;CHOAVL
saku;934;6.4;28,25;1.792;CHOCDF
saku;934;0;28,25;0;CHOLE
saku;934;0.01;28,25;0.0028;CU
saku;934;118.78;28,25;33.2584;ENERC
saku;934;25;28,25;7;F16D0T
saku;934;2;28,25;0;F18D1T
saku;934;45;28,25;12;F18D2CN6
saku;934;25;28,25;7;F18D3N3
saku;934;0;28,25;0;F20D4N6
saku;934;0;28,25;0;F20D5N3
saku;934;0;28,25;0;F22D6N3
saku;934;0.106;28,25;0.02968;FACIDCTG
saku;934;0.101;28,25;0.02828;FAFRE
saku;934;0.004;28,25;0.00112;FAMCIS
saku;934;0.07;28,25;0.0196;FAPU
saku;934;0.025;28,25;0.007;FAPUN3
saku;934;0.045;28,25;0.0126;FAPUN6
saku;934;0.002;28,25;0.00056;FAS18
saku;934;0.027;28,25;0.00756;FASAT
saku;934;0.3;28,25;0.084;FAT
saku;934;0;28,25;0;FATRN
saku;934;0.6;28,25;0.168;FE
saku;934;1.9;28,25;0.532;FIBC
saku;934;1;28,25;0;FIBINS
saku;934;1.9;28,25;0.532;FIBT
saku;934;55.86;28,25;15.6408;FOL
saku;934;2.1;28,25;0.588;FRUS
saku;934;2.3;28,25;0.644;GLUS
saku;934;1;28,25;0;ID
saku;934;290;28,25;81;K
saku;934;0;28,25;0;LACS
saku;934;0;28,25;0;MALS
saku;934;14;28,25;3;MG
saku;934;0.1;28,25;0.028;MN
saku;934;50;28,25;14;MYRIC
saku;934;3.5;28,25;0.98;NA
saku;934;8.92;28,25;2.4976;NACL
saku;934;1.3;28,25;0.364;NIA
saku;934;1.5;28,25;0.42;NIAEQ
saku;934;0.15;28,25;0.042;NT
saku;934;0;28,25;0;OA
saku;934;30;28,25;8;P
saku;934;0.94;28,25;0.2632;PROT
saku;934;0.9;28,25;0.252;PSACNCS
saku;934;760;28,25;212;QUERCE
saku;934;0;28,25;0;RETOL
saku;934;0.12;28,25;0.0336;RIBF
saku;934;0.2;28,25;0.056;SE
saku;934;0;28,25;0;STARCH
saku;934;21.5;28,25;6.02;STERT
saku;934;0.1;28,25;0.028;SUCS
saku;934;4.5;28,25;1.26;SUGAR
saku;934;0;28,25;0;SUGOH
saku;934;0.04;28,25;0.0112;THIA
saku;934;12;28,25;3;TRP
saku;934;243.81;28,25;68.2668;VITA
saku;934;0;28,25;0;VITB12
saku;934;184.8;28,25;51.744;VITC
saku;934;0;28,25;0;VITD
saku;934;2.16;28,25;0.6048;VITE
saku;934;4.6;28,25;1.288;VITK
saku;934;0.45;28,25;0.126;VITPYRID
saku;934;91.26;28,25;25.5528;WATER
saku;934;0.1;28,25;0.028;ZN
saku;937;0;39;0;ALC
saku;937;2.216;39;0.86424;ASH
saku;937;45.31;39;17.6709;CA
saku;937;199.1;39;77.649;CAROTENS
saku;937;8.77;39;3.4203;CARTB
saku;937;45.007;39;17.55273;CHOAVL
saku;937;53.913;39;21.02607;CHOCDF
saku;937;0.09;39;0.0351;CHOLE
saku;937;0.59;39;0.2301;CR
saku;937;0.396;39;0.15444;CU
saku;937;1284.54;39;500.9706;ENERC
saku;937;681.142;39;265.64538;F16D0T
saku;937;2187.209;39;853.01151;F18D1T
saku;937;1864.914;39;727.31646;F18D2CN6
saku;937;1125.321;39;438.87519;F18D3N3
saku;937;0;39;0;F20D4N6
saku;937;0;39;0;F20D5N3
saku;937;0;39;0;F22D6N3
saku;937;6.41;39;2.4999;FACIDCTG
saku;937;6.154;39;2.40006;FAFRE
saku;937;2.2423;39;0.874497;FAMCIS
saku;937;3.006;39;1.17234;FAPU
saku;937;1.1253;39;0.438867;FAPUN3
saku;937;1.873;39;0.73047;FAPUN6
saku;937;0.1785;39;0.069615;FAS18
saku;937;0.906;39;0.35334;FASAT
saku;937;6.696;39;2.61144;FAT
saku;937;0;39;0;FATRN
saku;937;0.023;39;0.00897;FD
saku;937;2.357;39;0.91923;FE
saku;937;8.015;39;3.12585;FIBC
saku;937;2.38;39;0.9282;FIBINS
saku;937;7.86;39;3.0654;FIBT
saku;937;39.6;39;15.444;FOL
saku;937;0.129;39;0.05031;FRUS
saku;937;0;39;0;GALS
saku;937;0.104;39;0.04056;GLUS
saku;937;5.23;39;2.0397;ID
saku;937;366.95;39;143.1105;K
saku;937;0;39;0;LACS
saku;937;0.03;39;0.0117;MALS
saku;937;68.378;39;26.66742;MG
saku;937;0.8307;39;0.323973;MN
saku;937;0.0054;39;0.002106;MO
saku;937;0;39;0;MYRIC
saku;937;467.35;39;182.2665;NA
saku;937;1190.8;39;464.412;NACL
saku;937;1.102;39;0.42978;NIA
saku;937;3.144;39;1.22616;NIAEQ
saku;937;1.755;39;0.68445;NT
saku;937;0;39;0;OA
saku;937;167.6;39;65.364;P
saku;937;12.21;39;4.7619;PROT
saku;937;1.05;39;0.4095;PSACNCS
saku;937;0;39;0;QUERCE
saku;937;0;39;0;RETOL
saku;937;0.078;39;0.03042;RIBF
saku;937;5.872;39;2.29008;SE
saku;937;41.17;39;16.0563;STARCH
saku;937;56.09;39;21.8751;STERT
saku;937;2.714;39;1.05846;SUCS
saku;937;3.838;39;1.49682;SUGAR
saku;937;0;39;0;SUGOH
saku;937;0.1907;39;0.074373;THIA
saku;937;143.2;39;55.848;TRP
saku;937;0.847;39;0.33033;VITA
saku;937;0;39;0;VITB12
saku;937;0.02;39;0.0078;VITC
saku;937;0;39;0;VITD
saku;937;1.45;39;0.5655;VITE
saku;937;3.448;39;1.34472;VITK
saku;937;0.18;39;0.0702;VITPYRID
saku;937;25.18;39;9.8202;WATER
saku;937;1.368;39;0.53352;ZN
saku;943;0;201;0;ALC
saku;943;1.418;201;2.85018;ASH
saku;943;28.67;201;57.6267;CA
saku;943;56.7;201;113.967;CAROTENS
saku;943;9.03;201;18.1503;CARTB
saku;943;13.012;201;26.15412;CHOAVL
saku;943;15.036;201;30.22236;CHOCDF
saku;943;2.38;201;4.7838;CHOLE
saku;943;0.58;201;1.1658;CR
saku;943;0.0735;201;0.147735;CU
saku;943;358.65;201;720.8865;ENERC
saku;943;287.374;201;577.62174;F16D0T
saku;943;972.569;201;1954.86369;F18D1T
saku;943;423.82;201;851.8782;F18D2CN6
saku;943;172.512;201;346.74912;F18D3N3
saku;943;0;201;0;F20D4N6
saku;943;0;201;0;F20D5N3
saku;943;0;201;0;F22D6N3
saku;943;2.354;201;4.73154;FACIDCTG
saku;943;2.265;201;4.55265;FAFRE
saku;943;1.0236;201;2.057436;FAMCIS
saku;943;0.604;201;1.21404;FAPU
saku;943;0.1725;201;0.346725;FAPUN3
saku;943;0.425;201;0.85425;FAPUN6
saku;943;0.108;201;0.21708;FAS18
saku;943;0.6057;201;1.217457;FASAT
saku;943;2.427;201;4.87827;FAT
saku;943;0.0151;201;0.030351;FATRN
saku;943;0.013;201;0.02613;FD
saku;943;0.538;201;1.08138;FE
saku;943;0.779;201;1.56579;FIBC
saku;943;0.78;201;1.5678;FIBINS
saku;943;1.09;201;2.1909;FIBT
saku;943;13.23;201;26.5923;FOL
saku;943;0.234;201;0.47034;FRUS
saku;943;0;201;0;GALS
saku;943;0.234;201;0.47034;GLUS
saku;943;13.96;201;28.0596;ID
saku;943;294.5;201;591.945;K
saku;943;0.939;201;1.88739;LACS
saku;943;0;201;0;MALS
saku;943;21.023;201;42.25623;MG
saku;943;0.174;201;0.34974;MN
saku;943;0.0049;201;0.009849;MO
saku;943;0;201;0;MYRIC
saku;943;175.31;201;352.3731;NA
saku;943;446.69;201;897.8469;NACL
saku;943;0.487;201;0.97887;NIA
saku;943;0.703;201;1.41303;NIAEQ
saku;943;0.328;201;0.65928;NT
saku;943;0.498;201;1.00098;OA
saku;943;53.3;201;107.133;P
saku;943;2.06;201;4.1406;PROT
saku;943;0.31;201;0.6231;PSACNCS
saku;943;0;201;0;QUERCE
saku;943;9.92;201;19.9392;RETOL
saku;943;0.048;201;0.09648;RIBF
saku;943;1.036;201;2.08236;SE
saku;943;11.61;201;23.3361;STARCH
saku;943;13.4;201;26.934;STERT
saku;943;0;201;0;SUCS
saku;943;1.407;201;2.82807;SUGAR
saku;943;0;201;0;SUGOH
saku;943;0.1278;201;0.256878;THIA
saku;943;23.5;201;47.235;TRP
saku;943;10.434;201;20.97234;VITA
saku;943;0.07;201;0.1407;VITB12
saku;943;5.2;201;10.452;VITC
saku;943;0.291;201;0.58491;VITD
saku;943;0.394;201;0.79194;VITE
saku;943;2.948;201;5.92548;VITK
saku;943;0.1;201;0.201;VITPYRID
saku;943;73.84;201;148.4184;WATER
saku;943;0.323;201;0.64923;ZN
saku;944;0;11;0;ALC
saku;944;0.841;11;0.09251;ASH
saku;944;21.27;11;2.3397;CA
saku;944;74;11;8;CAROTENS
saku;944;1.45;11;0.1595;CARTB
saku;944;63.881;11;7.02691;CHOAVL
saku;944;65.553;11;7.21083;CHOCDF
saku;944;0.5;11;0.055;CHOLE
saku;944;1.53;11;0.1683;CR
saku;944;0.1137;11;0.012507;CU
saku;944;1753.19;11;192.8509;ENERC
saku;944;2560.269;11;281.62959;F16D0T
saku;944;5420.446;11;596.24906;F18D1T
saku;944;1876.329;11;206.39619;F18D2CN6
saku;944;449.629;11;49.45919;F18D3N3
saku;944;0;11;0;F20D4N6
saku;944;0;11;0;F20D5N3
saku;944;0;11;0;F22D6N3
saku;944;15.451;11;1.69961;FACIDCTG
saku;944;14.771;11;1.62481;FAFRE
saku;944;5.5711;11;0.612821;FAMCIS
saku;944;2.343;11;0.25773;FAPU
saku;944;0.4496;11;0.049456;FAPUN3
saku;944;1.885;11;0.20735;FAPUN6
saku;944;2.9635;11;0.325985;FAS18
saku;944;6.5568;11;0.721248;FASAT
saku;944;15.495;11;1.70445;FAT
saku;944;0.3006;11;0.033066;FATRN
saku;944;0.041;11;0.00451;FD
saku;944;0.95;11;0.1045;FE
saku;944;2.057;11;0.22627;FIBC
saku;944;0.98;11;0.1078;FIBINS
saku;944;1.314;11;0.14454;FIBT
saku;944;5.07;11;0.5577;FOL
saku;944;4.09;11;0.4499;FRUS
saku;944;0;11;0;GALS
saku;944;4.515;11;0.49665;GLUS
saku;944;5.84;11;0.6424;ID
saku;944;101.46;11;11.1606;K
saku;944;0;11;0;LACS
saku;944;0;11;0;MALS
saku;944;14.955;11;1.64505;MG
saku;944;0.246;11;0.02706;MN
saku;944;0.0079;11;0.000869;MO
saku;944;0;11;0;MYRIC
saku;944;143.4;11;15.774;NA
saku;944;365.38;11;40.1918;NACL
saku;944;0.338;11;0.03718;NIA
saku;944;1.038;11;0.11418;NIAEQ
saku;944;0.638;11;0.07018;NT
saku;944;0;11;0;OA
saku;944;38.1;11;4.191;P
saku;944;4.56;11;0.5016;PROT
saku;944;0.34;11;0.0374;PSACNCS
saku;944;0;11;0;QUERCE
saku;944;0;11;0;RETOL
saku;944;0.02;11;0.0022;RIBF
saku;944;3.207;11;0.35277;SE
saku;944;26.13;11;2.8743;STARCH
saku;944;77.14;11;8.4854;STERT
saku;944;28.232;11;3.10552;SUCS
saku;944;36.836;11;4.05196;SUGAR
saku;944;0;11;0;SUGOH
saku;944;0.024;11;0.00264;THIA
saku;944;48.8;11;5.368;TRP
saku;944;0.122;11;0.01342;VITA
saku;944;0;11;0;VITB12
saku;944;0;11;0;VITC
saku;944;0;11;0;VITD
saku;944;1.477;11;0.16247;VITE
saku;944;9.626;11;1.05886;VITK
saku;944;0.04;11;0.0044;VITPYRID
saku;944;13.55;11;1.4905;WATER
saku;944;0.336;11;0.03696;ZN
saku;958;0;46,75;0;ALC
saku;958;0.685;46,75;0.3151;ASH
saku;958;56;46,75;25;CA
saku;958;2734.5;46,75;1257.87;CAROTENS
saku;958;983.5;46,75;452.41;CARTB
saku;958;1.035;46,75;0.4761;CHOAVL
saku;958;1.784;46,75;0.82064;CHOCDF
saku;958;0;46,75;0;CHOLE
saku;958;47.67;46,75;21.9282;ENERC
saku;958;11.05;46,75;5.083;F16D0T
saku;958;1.208;46,75;0.55568;F18D1T
saku;958;19.54029;46,75;8.9885334;F18D2CN6
saku;958;38.96019;46,75;17.9216874;F18D3N3
saku;958;0;46,75;0;F20D4N6
saku;958;0;46,75;0;F20D5N3
saku;958;0;46,75;0;F22D6N3
saku;958;0.083;46,75;0.03818;FACIDCTG
saku;958;0.079;46,75;0.03634;FAFRE
saku;958;0.0044;46,75;0.002024;FAMCIS
saku;958;0.059;46,75;0.02714;FAPU
saku;958;0.039;46,75;0.01794;FAPUN3
saku;958;0.0197;46,75;0.009062;FAPUN6
saku;958;0.001;46,75;0.00046;FAS18
saku;958;0.0153;46,75;0.007038;FASAT
saku;958;0.121;46,75;0.05566;FAT
saku;958;0;46,75;0;FATRN
saku;958;0.7;46,75;0.322;FE
saku;958;1;46,75;0;FIBC
saku;958;0.8;46,75;0.368;FIBINS
saku;958;1.2;46,75;0.552;FIBT
saku;958;38.6;46,75;17.756;FOL
saku;958;0.374;46,75;0.17204;FRUS
saku;958;0.288;46,75;0.13248;GLUS
saku;958;1;46,75;0;ID
saku;958;360;46,75;165;K
saku;958;0;46,75;0;LACS
saku;958;0.05;46,75;0.023;MALS
saku;958;21;46,75;9;MG
saku;958;23;46,75;10;NA
saku;958;58.6;46,75;26.956;NACL
saku;958;0.4;46,75;0.184;NIA
saku;958;0.4;46,75;0.184;NIAEQ
saku;958;0.15;46,75;0.069;NT
saku;958;0.13;46,75;0.0598;OA
saku;958;40;46,75;18;P
saku;958;0.936;46,75;0.43056;PROT
saku;958;0.4;46,75;0.184;PSACNCS
saku;958;0;46,75;0;RETOL
saku;958;0.022;46,75;0.01012;RIBF
saku;958;0.2;46,75;0.092;SE
saku;958;0.273;46,75;0.12558;STARCH
saku;958;8.5;46,75;3.91;STERT
saku;958;0.05;46,75;0.023;SUCS
saku;958;0.762;46,75;0.35052;SUGAR
saku;958;0;46,75;0;SUGOH
saku;958;0.03;46,75;0.0138;THIA
saku;958;81.63;46,75;37.5498;VITA
saku;958;0;46,75;0;VITB12
saku;958;2.69;46,75;1.2374;VITC
saku;958;0;46,75;0;VITD
saku;958;0.63;46,75;0.2898;VITE
saku;958;115;46,75;52;VITK
saku;958;0.1;46,75;0.046;VITPYRID
saku;958;96.474;46,75;44.37804;WATER
saku;958;0.5;46,75;0.23;ZN
saku;959;0;79;0;ALC
saku;959;2.55;79;2.0145;ASH
saku;959;337.22;79;266.4038;CA
saku;959;20;79;15;CAROTENS
saku;959;6.39;79;5.0481;CARTB
saku;959;3.797;79;2.99963;CHOAVL
saku;959;5.032;79;3.97528;CHOCDF
saku;959;81.05;79;64.0295;CHOLE
saku;959;3.78;79;2.9862;CR
saku;959;0.0995;79;0.078605;CU
saku;959;809.88;79;639.8052;ENERC
saku;959;1663.395;79;1314.08205;F16D0T
saku;959;3832.791;79;3027.90489;F18D1T
saku;959;1455.49;79;1149.8371;F18D2CN6
saku;959;561.253;79;443.38987;F18D3N3
saku;959;100.916;79;79.72364;F20D4N6
saku;959;409.819;79;323.75701;F20D5N3
saku;959;617.162;79;487.55798;F22D6N3
saku;959;11.705;79;9.24695;FACIDCTG
saku;959;11.232;79;8.87328;FAFRE
saku;959;4.7963;79;3.789077;FAMCIS
saku;959;3.64;79;2.8756;FAPU
saku;959;1.911;79;1.50969;FAPUN3
saku;959;1.586;79;1.25294;FAPUN6
saku;959;0.3115;79;0.246085;FAS18
saku;959;2.6942;79;2.128418;FASAT
saku;959;12.034;79;9.50686;FAT
saku;959;0.0532;79;0.042028;FATRN
saku;959;0.111;79;0.08769;FD
saku;959;1.419;79;1.12101;FE
saku;959;0.885;79;0.69915;FIBC
saku;959;0.73;79;0.5767;FIBINS
saku;959;0.866;79;0.68414;FIBT
saku;959;11.35;79;8.9665;FOL
saku;959;0.016;79;0.01264;FRUS
saku;959;0.001;79;0.00079;GALS
saku;959;0.02;79;0.0158;GLUS
saku;959;69.84;79;55.1736;ID
saku;959;415.76;79;328.4504;K
saku;959;0.013;79;0.01027;LACS
saku;959;0.03;79;0.0237;MALS
saku;959;39.144;79;30.92376;MG
saku;959;0.3022;79;0.238738;MN
saku;959;0.0058;79;0.004582;MO
saku;959;0;79;0;MYRIC
saku;959;333.43;79;263.4097;NA
saku;959;849.58;79;671.1682;NACL
saku;959;2.662;79;2.10298;NIA
saku;959;5.257;79;4.15303;NIAEQ
saku;959;2.757;79;2.17803;NT
saku;959;0;79;0;OA
saku;959;225.3;79;177.987;P
saku;959;17.23;79;13.6117;PROT
saku;959;0.14;79;0.1106;PSACNCS
saku;959;0;79;0;QUERCE
saku;959;29.77;79;23.5183;RETOL
saku;959;0.165;79;0.13035;RIBF
saku;959;27.935;79;22.06865;SE
saku;959;3.66;79;2.8914;STARCH
saku;959;32.85;79;25.9515;STERT
saku;959;0.055;79;0.04345;SUCS
saku;959;0.135;79;0.10665;SUGAR
saku;959;0;79;0;SUGOH
saku;959;0.021;79;0.01659;THIA
saku;959;210.9;79;166.611;TRP
saku;959;29.486;79;23.29394;VITA
saku;959;11.26;79;8.8954;VITB12
saku;959;0;79;0;VITC
saku;959;16.13;79;12.7427;VITD
saku;959;3.073;79;2.42767;VITE
saku;959;6.515;79;5.14685;VITK
saku;959;0.24;79;0.1896;VITPYRID
saku;959;62.91;79;49.6989;WATER
saku;959;2.437;79;1.92523;ZN
saku;963;0;56;0;ALC
saku;963;0.294;56;0.16464;ASH
saku;963;17.99;56;10.0744;CA
saku;963;38;56;21;CAROTENS
saku;963;6.85;56;3.836;CARTB
saku;963;16.536;56;9.26016;CHOAVL
saku;963;17.816;56;9.97696;CHOCDF
saku;963;0;56;0;CHOLE
saku;963;0.95;56;0.532;CR
saku;963;0.0523;56;0.029288;CU
saku;963;329.49;56;184.5144;ENERC
saku;963;18.757;56;10.50392;F16D0T
saku;963;21.245;56;11.8972;F18D1T
saku;963;54.633;56;30.59448;F18D2CN6
saku;963;54.889;56;30.73784;F18D3N3
saku;963;0;56;0;F20D4N6
saku;963;0;56;0;F20D5N3
saku;963;0;56;0;F22D6N3
saku;963;0.163;56;0.09128;FACIDCTG
saku;963;0.156;56;0.08736;FAFRE
saku;963;0.0216;56;0.012096;FAMCIS
saku;963;0.11;56;0.0616;FAPU
saku;963;0.0549;56;0.030744;FAPUN3
saku;963;0.055;56;0.0308;FAPUN6
saku;963;0.0023;56;0.001288;FAS18
saku;963;0.0249;56;0.013944;FASAT
saku;963;0.268;56;0.15008;FAT
saku;963;0;56;0;FATRN
saku;963;0.014;56;0.00784;FD
saku;963;0.433;56;0.24248;FE
saku;963;1.624;56;0.90944;FIBC
saku;963;1.28;56;0.7168;FIBINS
saku;963;2.052;56;1.14912;FIBT
saku;963;17.9;56;10.024;FOL
saku;963;2.547;56;1.42632;FRUS
saku;963;0;56;0;GALS
saku;963;2.237;56;1.25272;GLUS
saku;963;1.35;56;0.756;ID
saku;963;162.65;56;91.084;K
saku;963;0;56;0;LACS
saku;963;0.04;56;0.0224;MALS
saku;963;12.835;56;7.1876;MG
saku;963;0.3686;56;0.206416;MN
saku;963;0.0053;56;0.002968;MO
saku;963;42.75;56;23.94;MYRIC
saku;963;1.72;56;0.9632;NA
saku;963;4.38;56;2.4528;NACL
saku;963;0.513;56;0.28728;NIA
saku;963;0.49;56;0.2744;NIAEQ
saku;963;0.082;56;0.04592;NT
saku;963;1.368;56;0.76608;OA
saku;963;25.7;56;14.392;P
saku;963;0.45;56;0.252;PROT
saku;963;0.77;56;0.4312;PSACNCS
saku;963;598.5;56;335.16;QUERCE
saku;963;0;56;0;RETOL
saku;963;0.016;56;0.00896;RIBF
saku;963;0.137;56;0.07672;SE
saku;963;0.54;56;0.3024;STARCH
saku;963;8.55;56;4.788;STERT
saku;963;11.169;56;6.25464;SUCS
saku;963;15.996;56;8.95776;SUGAR
saku;963;0;56;0;SUGOH
saku;963;0.0218;56;0.012208;THIA
saku;963;6;56;3;TRP
saku;963;0.731;56;0.40936;VITA
saku;963;0;56;0;VITB12
saku;963;25.34;56;14.1904;VITC
saku;963;0;56;0;VITD
saku;963;0.479;56;0.26824;VITE
saku;963;4.702;56;2.63312;VITK
saku;963;0.05;56;0.028;VITPYRID
saku;963;76.67;56;42.9352;WATER
saku;963;0.086;56;0.04816;ZN
saku;964;0;18;0;ALC
saku;964;0.972;18;0.17496;ASH
saku;964;67.99;18;12.2382;CA
saku;964;5.6;18;1.008;CAROTENS
saku;964;5.46;18;0.9828;CARTB
saku;964;66.322;18;11.93796;CHOAVL
saku;964;66.502;18;11.97036;CHOCDF
saku;964;6.01;18;1.0818;CHOLE
saku;964;0.45;18;0.081;CR
saku;964;0.0102;18;0.001836;CU
saku;964;1972.04;18;354.9672;ENERC
saku;964;9006.114;18;1621.10052;F16D0T
saku;964;7758.27;18;1396.4886;F18D1T
saku;964;1768.622;18;318.35196;F18D2CN6
saku;964;49.846;18;8.97228;F18D3N3
saku;964;0.71;18;0.1278;F20D4N6
saku;964;0;18;0;F20D5N3
saku;964;0;18;0;F22D6N3
saku;964;21.69;18;3.9042;FACIDCTG
saku;964;20.736;18;3.73248;FAFRE
saku;964;7.885;18;1.4193;FAMCIS
saku;964;1.829;18;0.32922;FAPU
saku;964;0.0499;18;0.008982;FAPUN3
saku;964;1.77;18;0.3186;FAPUN6
saku;964;1.4821;18;0.266778;FAS18
saku;964;10.9796;18;1.976328;FASAT
saku;964;21.827;18;3.92886;FAT
saku;964;0.0427;18;0.007686;FATRN
saku;964;0.023;18;0.00414;FD
saku;964;0.296;18;0.05328;FE
saku;964;0.18;18;0.0324;FIBC
saku;964;0.13;18;0.0234;FIBINS
saku;964;0.18;18;0.0324;FIBT
saku;964;3.75;18;0.675;FOL
saku;964;0;18;0;FRUS
saku;964;0;18;0;GALS
saku;964;5.328;18;0.95904;GLUS
saku;964;8.45;18;1.521;ID
saku;964;140.72;18;25.3296;K
saku;964;3.214;18;0.57852;LACS
saku;964;3.92;18;0.7056;MALS
saku;964;13.226;18;2.38068;MG
saku;964;0.0067;18;0.001206;MN
saku;964;0.0053;18;0.000954;MO
saku;964;0;18;0;MYRIC
saku;964;100;18;18;NA
saku;964;254.8;18;45.864;NACL
saku;964;0.068;18;0.01224;NIA
saku;964;0.532;18;0.09576;NIAEQ
saku;964;0.37;18;0.0666;NT
saku;964;0.001;18;0.00018;OA
saku;964;62;18;11;P
saku;964;2.09;18;0.3762;PROT
saku;964;0.05;18;0.009;PSACNCS
saku;964;250;18;45;QUERCE
saku;964;10.59;18;1.9062;RETOL
saku;964;0.116;18;0.02088;RIBF
saku;964;1.552;18;0.27936;SE
saku;964;0.06;18;0.0108;STARCH
saku;964;22.96;18;4.1328;STERT
saku;964;34.965;18;6.2937;SUCS
saku;964;53;18;9;SUGAR
saku;964;0;18;0;SUGOH
saku;964;0.0229;18;0.004122;THIA
saku;964;27.8;18;5.004;TRP
saku;964;11.039;18;1.98702;VITA
saku;964;0.16;18;0.0288;VITB12
saku;964;0.52;18;0.0936;VITC
saku;964;0.011;18;0.00198;VITD
saku;964;1.18;18;0.2124;VITE
saku;964;1.86;18;0.3348;VITK
saku;964;0.04;18;0.0072;VITPYRID
saku;964;8.63;18;1.5534;WATER
saku;964;0.244;18;0.04392;ZN
saku;965;0;7;0;ALC
saku;965;0.972;7;0.06804;ASH
saku;965;67.99;7;4.7593;CA
saku;965;5.6;7;0.392;CAROTENS
saku;965;5.46;7;0.3822;CARTB
saku;965;66.322;7;4.64254;CHOAVL
saku;965;66.502;7;4.65514;CHOCDF
saku;965;6.01;7;0.4207;CHOLE
saku;965;0.45;7;0.0315;CR
saku;965;0.0102;7;0.000714;CU
saku;965;1972.04;7;138.0428;ENERC
saku;965;9006.114;7;630.42798;F16D0T
saku;965;7758.27;7;543.0789;F18D1T
saku;965;1768.622;7;123.80354;F18D2CN6
saku;965;49.846;7;3.48922;F18D3N3
saku;965;0.71;7;0.0497;F20D4N6
saku;965;0;7;0;F20D5N3
saku;965;0;7;0;F22D6N3
saku;965;21.69;7;1.5183;FACIDCTG
saku;965;20.736;7;1.45152;FAFRE
saku;965;7.885;7;0.55195;FAMCIS
saku;965;1.829;7;0.12803;FAPU
saku;965;0.0499;7;0.003493;FAPUN3
saku;965;1.77;7;0.1239;FAPUN6
saku;965;1.4821;7;0.103747;FAS18
saku;965;10.9796;7;0.768572;FASAT
saku;965;21.827;7;1.52789;FAT
saku;965;0.0427;7;0.002989;FATRN
saku;965;0.023;7;0.00161;FD
saku;965;0.296;7;0.02072;FE
saku;965;0.18;7;0.0126;FIBC
saku;965;0.13;7;0.0091;FIBINS
saku;965;0.18;7;0.0126;FIBT
saku;965;3.75;7;0.2625;FOL
saku;965;0;7;0;FRUS
saku;965;0;7;0;GALS
saku;965;5.328;7;0.37296;GLUS
saku;965;8.45;7;0.5915;ID
saku;965;140.72;7;9.8504;K
saku;965;3.214;7;0.22498;LACS
saku;965;3.92;7;0.2744;MALS
saku;965;13.226;7;0.92582;MG
saku;965;0.0067;7;0.000469;MN
saku;965;0.0053;7;0.000371;MO
saku;965;0;7;0;MYRIC
saku;965;100;7;7;NA
saku;965;254.8;7;17.836;NACL
saku;965;0.068;7;0.00476;NIA
saku;965;0.532;7;0.03724;NIAEQ
saku;965;0.37;7;0.0259;NT
saku;965;0.001;7;7.0e-05;OA
saku;965;62;7;4;P
saku;965;2.09;7;0.1463;PROT
saku;965;0.05;7;0.0035;PSACNCS
saku;965;250;7;17;QUERCE
saku;965;10.59;7;0.7413;RETOL
saku;965;0.116;7;0.00812;RIBF
saku;965;1.552;7;0.10864;SE
saku;965;0.06;7;0.0042;STARCH
saku;965;22.96;7;1.6072;STERT
saku;965;34.965;7;2.44755;SUCS
saku;965;53;7;3;SUGAR
saku;965;0;7;0;SUGOH
saku;965;0.0229;7;0.001603;THIA
saku;965;27.8;7;1.946;TRP
saku;965;11.039;7;0.77273;VITA
saku;965;0.16;7;0.0112;VITB12
saku;965;0.52;7;0.0364;VITC
saku;965;0.011;7;0.00077;VITD
saku;965;1.18;7;0.0826;VITE
saku;965;1.86;7;0.1302;VITK
saku;965;0.04;7;0.0028;VITPYRID
saku;965;8.63;7;0.6041;WATER
saku;965;0.244;7;0.01708;ZN
saku;966;0;7;0;ALC
saku;966;2.1;7;0.147;ASH
saku;966;400;7;28;CA
saku;966;49.8;7;3.486;CAROTENS
saku;966;46;7;3;CARTB
saku;966;50;7;3;CHOAVL
saku;966;52.775;7;3.69425;CHOCDF
saku;966;6.1;7;0.427;CHOLE
saku;966;1.4;7;0.098;CR
saku;966;0.139;7;0.00973;CU
saku;966;2261.13;7;158.2791;ENERC
saku;966;7106.607;7;497.46249;F16D0T
saku;966;8802.423;7;616.16961;F18D1T
saku;966;842.146;7;58.95022;F18D2CN6
saku;966;67.886;7;4.75202;F18D3N3
saku;966;0;7;0;F20D4N6
saku;966;0;7;0;F20D5N3
saku;966;0;7;0;F22D6N3
saku;966;28.2399;7;1.976793;FACIDCTG
saku;966;26.998;7;1.88986;FAFRE
saku;966;9.0085;7;0.630595;FAMCIS
saku;966;0.91;7;0.0637;FAPU
saku;966;0.0679;7;0.004753;FAPUN3
saku;966;0.8421;7;0.058947;FAPUN6
saku;966;8.2268;7;0.575876;FAS18
saku;966;17.0345;7;1.192415;FASAT
saku;966;33;7;2;FAT
saku;966;0.0449;7;0.003143;FATRN
saku;966;0.04;7;0.0028;FD
saku;966;2;7;0;FE
